col,text,label
"OMG 
#HelpJamesNow 
If trump's denial of the
#CoronavirusOutbreak 
Doesn't scare the hell out of you
THIS WILL!! https://t.co/skaRVsehRW","OMG 
#HelpJamesNow 
If trump's denial of the
#CoronavirusOutbreak 
Doesn't scare the hell out of you
THIS WILL!! https://t.co/skaRVsehRW",
An excellent news for #India to manage falling economy. But this comes at a time when the whole world is locking down cities one after another due to #CoronavirusOutbreak https://t.co/Nm2gMe1S2b,An excellent news for #India to manage falling economy. But this comes at a time when the whole world is locking down cities one after another due to #CoronavirusOutbreak https://t.co/Nm2gMe1S2b,
"When can I start eating Chinese food again? 

#CoronavirusOutbreak #COVID19US #BadQuestions","When can I start eating Chinese food again? 

#CoronavirusOutbreak #COVID19US #BadQuestions",
#60MinutosConLaSalud | Las acciones y el trabajo coordinado que están cumpliendo las instituciones públicas son fundamentales para enfrentar casos de contagio del #coronavirus #COVID_19 en #Ecuador▼ https://t.co/UGFEqeedJz,#60MinutosConLaSalud | Las acciones y el trabajo coordinado que están cumpliendo las instituciones públicas son fundamentales para enfrentar casos de contagio del #coronavirus #COVID_19 en #Ecuador▼ https://t.co/UGFEqeedJz,
#COVID #COVID19india #CoronavirusOutbreak #COVID19US https://t.co/UqJDbOJJQ3,#COVID #COVID19india #CoronavirusOutbreak #COVID19US https://t.co/UqJDbOJJQ3,
"I  JUST HAVE A BAD NOSE. 
And I'm really considering making this into a tshirt. Maybe it will work 

 #CoronavirusOutbreak  #coronavirus #asian #chinese #china #corona https://t.co/heeh2pkG4o","I  JUST HAVE A BAD NOSE. 
And I'm really considering making this into a tshirt. Maybe it will work 

 #CoronavirusOutbreak  #coronavirus #asian #chinese #china #corona https://t.co/heeh2pkG4o",
"Why the WHO refuses to call the 'Outbreak' what it Really is! A coverup - Watch
#coronavirus #Coronavid19 #COVID2019 #CoronavirusUSA #SARSCoV2 #CoronavirusOutbreak #CoronaVirusCanada #WorldHealthOrganization #coverup https://t.co/hjPXqszHH9","Why the WHO refuses to call the 'Outbreak' what it Really is! A coverup - Watch
#coronavirus #Coronavid19 #COVID2019 #CoronavirusUSA #SARSCoV2 #CoronavirusOutbreak #CoronaVirusCanada #WorldHealthOrganization #coverup https://t.co/hjPXqszHH9",
"UPDATE: Travolta’s #COVID2019 condition has taken a turn for the worse . Apparently he’s got chills, they’re multiplying, and he’s losing control. #auspol2020 #CoronavirusOutbreak https://t.co/ruvn1ngNBh","UPDATE: Travolta’s #COVID2019 condition has taken a turn for the worse . Apparently he’s got chills, they’re multiplying, and he’s losing control. #auspol2020 #CoronavirusOutbreak https://t.co/ruvn1ngNBh",
"義大利急封城 米蘭、威尼斯「經濟火車頭」癱瘓

https://t.co/rLTwkELU7m

#coronavirus #CoronavirusOutbreak 
#義大利
#COVID19italia 
#揭密真相 https://t.co/wQDL8yvx0C","義大利急封城 米蘭、威尼斯「經濟火車頭」癱瘓

https://t.co/rLTwkELU7m

#coronavirus #CoronavirusOutbreak 
#義大利
#COVID19italia 
#揭密真相 https://t.co/wQDL8yvx0C",
@MayorGimenez @HealthyFla Then let @ultra do the festival please 😭🙏🙏 Los Angeles have more confirmed cases and nothing has been canceled #coronavirus #CoronavirusOutbreak #ultramusicfestival #Miami,@MayorGimenez @HealthyFla Then let @ultra do the festival please 😭🙏🙏 Los Angeles have more confirmed cases and nothing has been canceled #coronavirus #CoronavirusOutbreak #ultramusicfestival #Miami,
#OPEC 's is reaction to COVID-19 is pretty much like Captain America 3: Civil War. Cap and Ironman breaking up just when we need them to stay together. #OOTT #Saudi #Russia #CoronavirusOutbreak,#OPEC 's is reaction to COVID-19 is pretty much like Captain America 3: Civil War. Cap and Ironman breaking up just when we need them to stay together. #OOTT #Saudi #Russia #CoronavirusOutbreak,
"#bitcoin can potentially drop down below $7k then bounce back up from the TRUE wall of support, NOT the traders support #cryptocurrencies #COVID2019 #CoronavirusOutbreak #cryptonews","#bitcoin can potentially drop down below $7k then bounce back up from the TRUE wall of support, NOT the traders support #cryptocurrencies #COVID2019 #CoronavirusOutbreak #cryptonews",
https://t.co/36E6GfIwKM.. The way they treat it doesn't surprise me 🤦🏾‍♀️ #coronavirus #CoronavirusOutbreak #CaptainKorea,https://t.co/36E6GfIwKM.. The way they treat it doesn't surprise me 🤦🏾‍♀️ #coronavirus #CoronavirusOutbreak #CaptainKorea,
Blood donations plummet as coronavirus forces drives to be cancelled amid fears of gathering in public https://t.co/0UBKGcIqto #CoronavirusOutbreak,Blood donations plummet as coronavirus forces drives to be cancelled amid fears of gathering in public https://t.co/0UBKGcIqto #CoronavirusOutbreak,
@KarenMMiddleton It’s the #CoronavirusOutbreak,@KarenMMiddleton It’s the #CoronavirusOutbreak,
"Израиль потребует от всех, кто недавно побывал в штатах Нью-Йорк, Калифорния и Вашингтон, на самокарантин #CoronavirusOutbreak https://t.co/AtTdgFuRib","Израиль потребует от всех, кто недавно побывал в штатах Нью-Йорк, Калифорния и Вашингтон, на самокарантин #CoronavirusOutbreak https://t.co/AtTdgFuRib",
"Husband locks wife in bathroom over coronavirus scare, police intervenes..... || #Lithuania #Europe #Italy #Coronavirus #COVID2019 #CoronavirusOutbreak #COVID19 #COVIDー19 #COVID https://t.co/QaYnVn1A5Y","Husband locks wife in bathroom over coronavirus scare, police intervenes..... || #Lithuania #Europe #Italy #Coronavirus #COVID2019 #CoronavirusOutbreak #COVID19 #COVIDー19 #COVID https://t.co/QaYnVn1A5Y",
"Keep an eye out for our new issue, which sheds light on hot topics in #public health, from the public health response to #COVID_19 to kids’ exposure to #junk food ads on their trip to school. Out tomorrow.
https://t.co/IGGbTLuLD7 https://t.co/zWAfEvdFKV","Keep an eye out for our new issue, which sheds light on hot topics in #public health, from the public health response to #COVID_19 to kids’ exposure to #junk food ads on their trip to school. Out tomorrow.
https://t.co/IGGbTLuLD7 https://t.co/zWAfEvdFKV",
@Twitter Please do not allow @POTUS or other untrained sources post #CoronavirusOutbreak information. Please let the experts save our lives.,@Twitter Please do not allow @POTUS or other untrained sources post #CoronavirusOutbreak information. Please let the experts save our lives.,
For free or will @BillGates overcharge for home #coronavirus #CoronavirusOutbreak #COVID #COVID2019 tests like they're @Microsoft products?! https://t.co/fr5S3qEbUv,For free or will @BillGates overcharge for home #coronavirus #CoronavirusOutbreak #COVID #COVID2019 tests like they're @Microsoft products?! https://t.co/fr5S3qEbUv,
"@BrandonBeckham_ @TalbertSwan @realDonaldTrump I think a bold Christian like you could learn a lot from Ted Cruz. Go to his house and spend time with him. You could catch...I mean, learn so much! You’ll be safe, the coronavirus thing is a hoax. #coronav","@BrandonBeckham_ @TalbertSwan @realDonaldTrump I think a bold Christian like you could learn a lot from Ted Cruz. Go to his house and spend time with him. You could catch...I mean, learn so much! You’ll be safe, the coronavirus thing is a hoax. #coronav",
"Actually, we don't really care about Trump's health.
Stop saying such useless things.Did Trump give you extra tips for praising him?
#CoronavirusOutbreak  #Coronavid19  #coronavirus https://t.co/1T5E5dHwLy","Actually, we don't really care about Trump's health.
Stop saying such useless things.Did Trump give you extra tips for praising him?
#CoronavirusOutbreak  #Coronavid19  #coronavirus https://t.co/1T5E5dHwLy",
"If @IvanDuque and @AlvaroUribeVel were not in this MERDERO, I assure you they would not talk about # covid_19 and would not call ""unity"".","Si @IvanDuque y @AlvaroUribeVel no estuvieran en este MIERDERO, les aseguro no hablarían nada sobre el #covid_19 y no llamarían a la ""unidad"".",
#CoronaVirus #CoronavirusOutbreak #CoronavirusUSA https://t.co/38HX5dpk0b,#CoronaVirus #CoronavirusOutbreak #CoronavirusUSA https://t.co/38HX5dpk0b,
#CoronavirusOutbreak #coronavirus https://t.co/NJ4nOXembT,#CoronavirusOutbreak #coronavirus https://t.co/NJ4nOXembT,
#UScoronavirus #Covid # COVID19 # SarsCoV2 # 2019nCoV #NCIP #NECIP #WuhanCoronavirusOutbreak #Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus https://t.co/J3XTtKUY,#UScoronavirus #Covid #COVID19 #SarsCoV2 #2019nCoV #NCIP #NECIP #WuhanCoronavirusOutbreak #Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus https://t.co/J3XTtKUYXn,
#Coronavirustruth #CoronavirusUSA #CoronavirusOutbreak https://t.co/uIDYLH3z8p,#Coronavirustruth #CoronavirusUSA #CoronavirusOutbreak https://t.co/uIDYLH3z8p,
"@rmayemsinger Impeachable offense number what?

#TrumpIsAnIdiot
#TrumpVirusCoverup
#TrumpCrash
#Trump
#CoronavirusOutbreak
#coronavirus
#COVID2019
#COVID
#GOP","@rmayemsinger Impeachable offense number what?

#TrumpIsAnIdiot
#TrumpVirusCoverup
#TrumpCrash
#Trump
#CoronavirusOutbreak
#coronavirus
#COVID2019
#COVID
#GOP",
"Today, we launched Jennifer, an AI helper to provide information on COVID-19 #coronavirus #Covid_19 #FightMisinformation  https://t.co/0WgAgtvrr0","Today, we launched Jennifer, an AI helper to provide information on COVID-19 #coronavirus #Covid_19 #FightMisinformation  https://t.co/0WgAgtvrr0",
#crudeoil #market #CoronavirusOutbreak,#crudeoil #market #CoronavirusOutbreak,
FTR- I spent the afternoon being tested for the #coronavirus following the #CPAC disclosure #amp; having a few of the symptoms.  I was diagnosed w/ a cold #amp; cleared from the  #CoronavirusOutbreak More info is needed for those who might have been exposed. https://t.co/B0O5JsnL4i https://t.co/t0Xj4i6AI8,FTR- I spent the afternoon being tested for the #coronavirus following the #CPAC disclosure #amp; having a few of the symptoms.  I was diagnosed w/ a cold #amp; cleared from the  #CoronavirusOutbreak More info is needed for those who might have been exposed. https://t.co/B0O5JsnL4i https://t.co/t0Xj4i6AI8,
Update on Corona Virus in Australia #COVID #CoronavirusOutbreak #covid19australia https://t.co/nQMzQOm59Q,Update on Corona Virus in Australia #COVID #CoronavirusOutbreak #covid19australia https://t.co/nQMzQOm59Q,
Its so unreal to step into the local @Walmart #amp; find shelves empty. Just went there for some toilet paper #amp; not one package to be found anywhere! #CoronavirusOutbreak,Its so unreal to step into the local @Walmart #amp; find shelves empty. Just went there for some toilet paper #amp; not one package to be found anywhere! #CoronavirusOutbreak,
#CoronavirusOutbreak #viruses #Florida  New York California Miami Texas https://t.co/roJAW2HXHP via @YouTube #coronavirus #COVID2019 #COVID #CoronaVirusSeattle #coronvirusireland #Coronavid19 @newyorklivetv @TexasTribune @MarkRuffalo @Fwiz @njdotcom @VG247 @lazofficial,#CoronavirusOutbreak #viruses #Florida  New York California Miami Texas https://t.co/roJAW2HXHP via @YouTube #coronavirus #COVID2019 #COVID #CoronaVirusSeattle #coronvirusireland #Coronavid19 @newyorklivetv @TexasTribune @MarkRuffalo @Fwiz @njdotcom @VG247 @lazofficial,
"As of 07/03/2020:

7 confirmed cases in # Mexico:
3 #CDMX (* Phase 1)
1 #Sinaloa
1 #Coahuila
1 #Chiapas
1 #EdoMex

+ 105k cases

* Mortality rate: 3.4%
* Registration Rate: 55.1%
* Prom cases x day: 2288
* Cases outside of #China 25,184

# COVID_19 #coronavirus
https://t.co/rhmNZUhx0n","Al 07/03/2020:

7 casos confirmados en #México:
3 #CDMX (*Fase 1)
1 #Sinaloa
1 #Coahuila
1 #Chiapas
1 #EdoMex

+105k casos

*Tasa d mortalidad: 3.4% 
*Tasa de Altas: 55.1% 
*Prom casos x día: 2288
*Casos fuera de #China 25,184

#COVID_19 #coronavirus
https://t.co/rhmNZUhx0n",
"Don't worry @senatemajldr #MoscowMitchMcTreason #amp; @VP #MoronMike your messiah @realDonaldTrump says the heat in April will kill this virus🙄..or maybe vp MoronMike can just pray the virus away😬
#CoronavirusOutbreak 
#KarmaIsABitch https://t.co/Zb6XMhj9lc","Don't worry @senatemajldr #MoscowMitchMcTreason #amp; @VP #MoronMike your messiah @realDonaldTrump says the heat in April will kill this virus🙄..or maybe vp MoronMike can just pray the virus away😬
#CoronavirusOutbreak 
#KarmaIsABitch https://t.co/Zb6XMhj9lc",
"Here’s my question of the day: why the hell are people still taking cruises?!? I love them as much as anyone, but come on, people. Are y’all tryin’ to get quarantined?!? #COVID2019 #coronavirus #CoronavirusOutbreak #CoronavirusUSA","Here’s my question of the day: why the hell are people still taking cruises?!? I love them as much as anyone, but come on, people. Are y’all tryin’ to get quarantined?!? #COVID2019 #coronavirus #CoronavirusOutbreak #CoronavirusUSA",
I support #Italy in the fight against #coronavirus # COVID2019 # COVID19 #CoronavirusOutbreak #CoronaVirusUpdates #CoronaVirusItalia #coronaviruslombardia #belgie # Belgium #Belgium #Belgique #Maggie_DeBlock @vanranGmarcens @ProfHetweetMetHetHweet_Fretweet //t.co/nfPG6Pyd2G,Ik steun #Italie in de de strijd tegen #coronavirus #COVID2019 #COVID19 #CoronavirusOutbreak #CoronaVirusUpdates #CoronaVirusItalia #coronaviruslombardia #belgie #België #Belgium #Belgique @Maggie_DeBlock @vanranstmarc @ProfHGoossens #retweet #followme #italy #italia #nederland https://t.co/nfPG6Pyd2G,
Rice University- Classes canceled for the week of March. #Coronavirustexas #CoronavirusOutbreak #CoronaVirusUpdate https://t.co/DnuDB28Q61,Rice University- Classes canceled for the week of March. #Coronavirustexas #CoronavirusOutbreak #CoronaVirusUpdate https://t.co/DnuDB28Q61,
"How safe is it to travel to Hungary, Vienna, Czech and France at this time? 

#CoronavirusInSA #CoronavirusOutbreak #coronavirus","How safe is it to travel to Hungary, Vienna, Czech and France at this time? 

#CoronavirusInSA #CoronavirusOutbreak #coronavirus",
#crudeoil #CoronavirusOutbreak,#crudeoil #CoronavirusOutbreak,
"Trade Set-up: Oil crashes, stocks plunge #oilprice #StockMarketCrash2020 #CoronavirusOutbreak

https://t.co/kuonWS4rW3","Trade Set-up: Oil crashes, stocks plunge #oilprice #StockMarketCrash2020 #CoronavirusOutbreak

https://t.co/kuonWS4rW3",
Did Trump Fire the US Pandemic Response Team? #CoronavirusOutbreak #CoronavirusUSA #MAGAROLLERCOASTER #Socialism  https://t.co/IpMqLDRDjZ,Did Trump Fire the US Pandemic Response Team? #CoronavirusOutbreak #CoronavirusUSA #MAGAROLLERCOASTER #Socialism  https://t.co/IpMqLDRDjZ,
"@jyarow @chrislhayes Anyone know how to make a gif of a dumpster fire, floating down a flooded road, with a dumbass POTUS playing a violin on top of it? #FUBARD #CoronavirusOutbreak  #StockMarket  #FedsRMIA https://t.co/nDZV5sQo19","@jyarow @chrislhayes Anyone know how to make a gif of a dumpster fire, floating down a flooded road, with a dumbass POTUS playing a violin on top of it? #FUBARD #CoronavirusOutbreak  #StockMarket  #FedsRMIA https://t.co/nDZV5sQo19",
@CDCgov I just realized I had a purchase delivered from @WishShopping #amp; the product came from #China. Now I find myself with  flu symptoms. Tell me they didn't send me #COVIDー19 #CoronavirusOutbreak #coronavirus,@CDCgov I just realized I had a purchase delivered from @WishShopping #amp; the product came from #China. Now I find myself with  flu symptoms. Tell me they didn't send me #COVIDー19 #CoronavirusOutbreak #coronavirus,
I would be nice to see just scientists and doctors speaking about the #coronavirus. No @realDonaldTrump; no @VP Pence; no politicians. Just give the public all the facts and information we need to know without trying to CYA in advance of the next election. #CoronavirusOutbreak,I would be nice to see just scientists and doctors speaking about the #coronavirus. No @realDonaldTrump; no @VP Pence; no politicians. Just give the public all the facts and information we need to know without trying to CYA in advance of the next election. #CoronavirusOutbreak,
"Le #football sans le #public, ce n'est plus vraiment du #football ! 😔💔
#CoronavirusOutbreak https://t.co/O8AZKyUuCq","Le #football sans le #public, ce n'est plus vraiment du #football ! 😔💔
#CoronavirusOutbreak https://t.co/O8AZKyUuCq",
